timestamp,azure_region,service_type,demand_units,capacity_allocated,service_availability,is_holiday,gdp_growth_rate,inflation_rate,it_sector_growth_index
10-02-2024,US,Storage,276,315,99.58,0,5.82,3.49,104.86
10-02-2024,Europe,Compute,123,177,99.53,0,5.82,3.49,104.86
10-02-2024,Europe,Storage,294,348,99.64,0,5.82,3.49,104.86
11-02-2024,India,Compute,242,300,99.51,1,5.82,3.49,104.86
11-02-2024,India,Storage,149,173,99.57,1,5.82,3.49,104.86
11-02-2024,US,Compute,239,272,99.7,1,5.82,3.49,104.86
11-02-2024,US,Storage,186,213,99.93,1,5.82,3.49,104.86
11-02-2024,Europe,Compute,193,228,99.74,1,5.82,3.49,104.86
11-02-2024,Europe,Storage,265,304,99.84,1,5.82,3.49,104.86
12-02-2024,India,Compute,127,166,99.92,0,5.82,3.49,104.86
12-02-2024,India,Storage,168,215,99.67,0,5.82,3.49,104.86
12-02-2024,US,Compute,281,326,99.8,0,5.82,3.49,104.86
12-02-2024,US,Storage,141,174,99.8,0,5.82,3.49,104.86
12-02-2024,Europe,Compute,299,330,99.83,0,5.82,3.49,104.86
12-02-2024,Europe,Storage,216,254,99.83,0,5.82,3.49,104.86
13-02-2024,India,Compute,259,293,99.75,0,5.82,3.49,104.86
13-02-2024,India,Storage,291,349,99.72,0,5.82,3.49,104.86
13-02-2024,US,Compute,164,190,99.7,0,5.82,3.49,104.86
13-02-2024,US,Storage,283,307,99.85,0,5.82,3.49,104.86
13-02-2024,Europe,Compute,112,162,99.96,0,5.82,3.49,104.86
13-02-2024,Europe,Storage,268,299,99.97,0,5.82,3.49,104.86
14-02-2024,India,Compute,134,179,99.6,0,5.82,3.49,104.86
14-02-2024,India,Storage,210,237,99.72,0,5.82,3.49,104.86
14-02-2024,US,Compute,227,254,99.83,0,5.82,3.49,104.86
14-02-2024,US,Storage,274,307,99.57,0,5.82,3.49,104.86
14-02-2024,Europe,Compute,131,154,99.69,0,5.82,3.49,104.86
14-02-2024,Europe,Storage,274,320,99.97,0,5.82,3.49,104.86
15-02-2024,India,Compute,269,291,99.92,0,5.82,3.49,104.86
15-02-2024,India,Storage,186,236,99.6,0,5.82,3.49,104.86
15-02-2024,US,Compute,282,334,99.64,0,5.82,3.49,104.86
15-02-2024,US,Storage,166,216,99.77,0,5.82,3.49,104.86
15-02-2024,Europe,Compute,102,148,99.69,0,5.82,3.49,104.86
15-02-2024,Europe,Storage,172,208,99.93,0,5.82,3.49,104.86
16-02-2024,India,Compute,145,195,99.86,0,5.82,3.49,104.86
16-02-2024,India,Storage,271,293,99.65,0,5.82,3.49,104.86
16-02-2024,US,Compute,275,299,99.84,0,5.82,3.49,104.86
16-02-2024,US,Storage,159,210,99.58,0,5.82,3.49,104.86
16-02-2024,Europe,Compute,196,255,99.72,0,5.82,3.49,104.86
16-02-2024,Europe,Storage,243,288,99.94,0,5.82,3.49,104.86
17-02-2024,India,Compute,143,170,99.75,0,5.82,3.49,104.86
17-02-2024,India,Storage,264,308,99.85,0,5.82,3.49,104.86
17-02-2024,US,Compute,128,153,99.57,0,5.82,3.49,104.86
17-02-2024,US,Storage,200,239,99.81,0,5.82,3.49,104.86
17-02-2024,Europe,Compute,290,323,99.95,0,5.82,3.49,104.86
17-02-2024,Europe,Storage,119,178,99.59,0,5.82,3.49,104.86
18-02-2024,India,Compute,160,205,99.91,1,5.82,3.49,104.86
18-02-2024,India,Storage,129,163,99.8,1,5.82,3.49,104.86
18-02-2024,US,Compute,254,300,99.86,1,5.82,3.49,104.86
18-02-2024,US,Storage,249,270,99.55,1,5.82,3.49,104.86
18-02-2024,Europe,Compute,225,245,99.62,1,5.82,3.49,104.86
18-02-2024,Europe,Storage,298,323,99.75,1,5.82,3.49,104.86
19-02-2024,India,Compute,299,349,99.84,0,5.82,3.49,104.86
19-02-2024,India,Storage,184,220,99.9,0,5.82,3.49,104.86
19-02-2024,US,Compute,259,306,99.56,0,5.82,3.49,104.86
19-02-2024,US,Storage,283,311,99.84,0,5.82,3.49,104.86
19-02-2024,Europe,Compute,153,188,99.85,0,5.82,3.49,104.86
19-02-2024,Europe,Storage,255,299,99.89,0,5.82,3.49,104.86
20-02-2024,India,Compute,262,282,99.79,0,5.82,3.49,104.86
20-02-2024,India,Storage,172,221,99.66,0,5.82,3.49,104.86
20-02-2024,US,Compute,174,229,99.72,0,5.82,3.49,104.86
20-02-2024,US,Storage,200,235,99.7,0,5.82,3.49,104.86
20-02-2024,Europe,Compute,153,197,99.94,0,5.82,3.49,104.86
20-02-2024,Europe,Storage,101,145,99.7,0,5.82,3.49,104.86
21-02-2024,India,Compute,174,210,99.8,0,5.82,3.49,104.86
21-02-2024,India,Storage,253,277,99.81,0,5.82,3.49,104.86
21-02-2024,US,Compute,173,229,99.76,0,5.82,3.49,104.86
21-02-2024,US,Storage,212,264,99.72,0,5.82,3.49,104.86
21-02-2024,Europe,Compute,268,289,99.94,0,5.82,3.49,104.86
21-02-2024,Europe,Storage,227,256,99.88,0,5.82,3.49,104.86
22-02-2024,India,Compute,188,231,99.58,0,5.82,3.49,104.86
22-02-2024,India,Storage,113,139,99.73,0,5.82,3.49,104.86
22-02-2024,US,Compute,155,204,99.95,0,5.82,3.49,104.86
22-02-2024,US,Storage,230,280,99.71,0,5.82,3.49,104.86
22-02-2024,Europe,Compute,101,121,99.79,0,5.82,3.49,104.86
22-02-2024,Europe,Storage,130,158,99.51,0,5.82,3.49,104.86
23-02-2024,India,Compute,111,146,99.97,0,5.82,3.49,104.86
23-02-2024,India,Storage,135,157,99.67,0,5.82,3.49,104.86
23-02-2024,US,Compute,107,136,99.68,0,5.82,3.49,104.86
23-02-2024,US,Storage,197,221,99.83,0,5.82,3.49,104.86
23-02-2024,Europe,Compute,280,328,99.53,0,5.82,3.49,104.86
23-02-2024,Europe,Storage,145,190,99.82,0,5.82,3.49,104.86
24-02-2024,India,Compute,134,178,99.5,0,5.82,3.49,104.86
24-02-2024,India,Storage,258,280,99.76,0,5.82,3.49,104.86
24-02-2024,US,Compute,237,279,99.73,0,5.82,3.49,104.86
24-02-2024,US,Storage,120,145,99.71,0,5.82,3.49,104.86
24-02-2024,Europe,Compute,160,181,99.66,0,5.82,3.49,104.86
24-02-2024,Europe,Storage,129,156,99.67,0,5.82,3.49,104.86
25-02-2024,India,Compute,246,290,99.56,1,5.82,3.49,104.86
25-02-2024,India,Storage,196,244,99.77,1,5.82,3.49,104.86
25-02-2024,US,Compute,126,167,99.85,1,5.82,3.49,104.86
25-02-2024,US,Storage,279,310,99.69,1,5.82,3.49,104.86
25-02-2024,Europe,Compute,278,312,99.61,1,5.82,3.49,104.86
25-02-2024,Europe,Storage,258,314,99.89,1,5.82,3.49,104.86
26-02-2024,India,Compute,125,147,99.82,0,5.82,3.49,104.86
26-02-2024,India,Storage,223,257,99.71,0,5.82,3.49,104.86
26-02-2024,US,Compute,180,214,99.88,0,5.82,3.49,104.86
26-02-2024,US,Storage,201,254,99.7,0,5.82,3.49,104.86
26-02-2024,Europe,Compute,189,244,99.97,0,5.82,3.49,104.86
26-02-2024,Europe,Storage,232,289,99.52,0,5.82,3.49,104.86
27-02-2024,India,Compute,186,213,99.88,0,5.82,3.49,104.86
27-02-2024,India,Storage,281,302,99.77,0,5.82,3.49,104.86
27-02-2024,US,Compute,134,177,99.76,0,5.82,3.49,104.86
27-02-2024,US,Storage,219,257,99.77,0,5.82,3.49,104.86
27-02-2024,Europe,Compute,294,319,99.83,0,5.82,3.49,104.86
27-02-2024,Europe,Storage,270,320,99.91,0,5.82,3.49,104.86
28-02-2024,India,Compute,285,325,99.83,0,5.82,3.49,104.86
28-02-2024,India,Storage,238,293,99.62,0,5.82,3.49,104.86
28-02-2024,US,Compute,100,131,99.51,0,5.82,3.49,104.86
28-02-2024,US,Storage,132,163,99.86,0,5.82,3.49,104.86
28-02-2024,Europe,Compute,210,264,99.85,0,5.82,3.49,104.86
28-02-2024,Europe,Storage,156,192,99.66,0,5.82,3.49,104.86
29-02-2024,India,Compute,269,298,99.8,0,5.82,3.49,104.86
29-02-2024,India,Storage,216,270,99.91,0,5.82,3.49,104.86
29-02-2024,US,Compute,203,229,99.55,0,5.82,3.49,104.86
29-02-2024,US,Storage,131,175,99.65,0,5.82,3.49,104.86
29-02-2024,Europe,Compute,289,338,99.75,0,5.82,3.49,104.86
29-02-2024,Europe,Storage,190,216,99.58,0,5.82,3.49,104.86
01-03-2024,India,Compute,192,222,99.54,0,4.6,6.64,97.76
01-03-2024,India,Storage,287,338,99.77,0,4.6,6.64,97.76
01-03-2024,US,Compute,124,166,99.63,0,4.6,6.64,97.76
01-03-2024,US,Storage,151,206,99.67,0,4.6,6.64,97.76
01-03-2024,Europe,Compute,224,271,99.77,0,4.6,6.64,97.76
01-03-2024,Europe,Storage,283,317,99.5,0,4.6,6.64,97.76
02-03-2024,India,Compute,101,156,99.79,0,4.6,6.64,97.76
02-03-2024,India,Storage,152,206,99.6,0,4.6,6.64,97.76
02-03-2024,US,Compute,171,207,99.57,0,4.6,6.64,97.76
02-03-2024,US,Storage,283,334,99.58,0,4.6,6.64,97.76
02-03-2024,Europe,Compute,263,309,99.91,0,4.6,6.64,97.76
02-03-2024,Europe,Storage,261,313,99.64,0,4.6,6.64,97.76
03-03-2024,India,Compute,243,273,99.67,1,4.6,6.64,97.76
03-03-2024,India,Storage,196,235,99.51,1,4.6,6.64,97.76
03-03-2024,US,Compute,118,156,99.84,1,4.6,6.64,97.76
03-03-2024,US,Storage,234,254,99.53,1,4.6,6.64,97.76
03-03-2024,Europe,Compute,254,300,99.65,1,4.6,6.64,97.76
03-03-2024,Europe,Storage,264,284,99.7,1,4.6,6.64,97.76
04-03-2024,India,Compute,287,316,99.59,0,4.6,6.64,97.76
04-03-2024,India,Storage,192,241,99.72,0,4.6,6.64,97.76
04-03-2024,US,Compute,163,186,99.74,0,4.6,6.64,97.76
04-03-2024,US,Storage,105,130,99.96,0,4.6,6.64,97.76
04-03-2024,Europe,Compute,160,214,99.88,0,4.6,6.64,97.76
04-03-2024,Europe,Storage,267,318,99.89,0,4.6,6.64,97.76
05-03-2024,India,Compute,200,244,99.68,0,4.6,6.64,97.76
05-03-2024,India,Storage,163,222,99.78,0,4.6,6.64,97.76
05-03-2024,US,Compute,184,211,99.97,0,4.6,6.64,97.76
05-03-2024,US,Storage,103,143,99.83,0,4.6,6.64,97.76
05-03-2024,Europe,Compute,143,190,99.78,0,4.6,6.64,97.76
05-03-2024,Europe,Storage,137,171,99.88,0,4.6,6.64,97.76
06-03-2024,India,Compute,199,249,99.72,0,4.6,6.64,97.76
06-03-2024,India,Storage,231,265,99.71,0,4.6,6.64,97.76
06-03-2024,US,Compute,197,223,99.7,0,4.6,6.64,97.76
06-03-2024,US,Storage,101,132,99.89,0,4.6,6.64,97.76
06-03-2024,Europe,Compute,292,349,99.52,0,4.6,6.64,97.76
06-03-2024,Europe,Storage,160,192,99.68,0,4.6,6.64,97.76
07-03-2024,India,Compute,208,230,99.68,0,4.6,6.64,97.76
07-03-2024,India,Storage,248,292,99.91,0,4.6,6.64,97.76
07-03-2024,US,Compute,121,155,99.87,0,4.6,6.64,97.76
07-03-2024,US,Storage,120,176,99.98,0,4.6,6.64,97.76
07-03-2024,Europe,Compute,299,354,99.76,0,4.6,6.64,97.76
07-03-2024,Europe,Storage,241,267,99.94,0,4.6,6.64,97.76
08-03-2024,India,Compute,175,231,99.86,0,4.6,6.64,97.76
08-03-2024,India,Storage,131,169,99.59,0,4.6,6.64,97.76
08-03-2024,US,Compute,262,317,99.93,0,4.6,6.64,97.76
08-03-2024,US,Storage,285,314,99.71,0,4.6,6.64,97.76
08-03-2024,Europe,Compute,272,307,99.56,0,4.6,6.64,97.76
08-03-2024,Europe,Storage,160,200,99.73,0,4.6,6.64,97.76
09-03-2024,India,Compute,197,219,99.74,0,4.6,6.64,97.76
09-03-2024,India,Storage,227,264,99.82,0,4.6,6.64,97.76
09-03-2024,US,Compute,263,309,99.95,0,4.6,6.64,97.76
09-03-2024,US,Storage,202,254,99.68,0,4.6,6.64,97.76
09-03-2024,Europe,Compute,201,223,99.96,0,4.6,6.64,97.76
09-03-2024,Europe,Storage,245,280,99.96,0,4.6,6.64,97.76
10-03-2024,India,Compute,107,159,99.64,1,4.6,6.64,97.76
10-03-2024,India,Storage,166,203,99.52,1,4.6,6.64,97.76
10-03-2024,US,Compute,237,265,99.96,1,4.6,6.64,97.76
10-03-2024,US,Storage,179,205,99.8,1,4.6,6.64,97.76
10-03-2024,Europe,Compute,292,324,99.86,1,4.6,6.64,97.76
10-03-2024,Europe,Storage,298,338,99.74,1,4.6,6.64,97.76
11-03-2024,India,Compute,256,276,99.75,0,4.6,6.64,97.76
11-03-2024,India,Storage,248,287,99.64,0,4.6,6.64,97.76
11-03-2024,US,Compute,103,131,99.89,0,4.6,6.64,97.76
11-03-2024,US,Storage,206,265,99.79,0,4.6,6.64,97.76
11-03-2024,Europe,Compute,135,169,99.62,0,4.6,6.64,97.76
11-03-2024,Europe,Storage,206,259,99.81,0,4.6,6.64,97.76
12-03-2024,India,Compute,168,203,99.84,0,4.6,6.64,97.76
12-03-2024,India,Storage,207,256,99.66,0,4.6,6.64,97.76
12-03-2024,US,Compute,171,205,99.77,0,4.6,6.64,97.76
12-03-2024,US,Storage,159,197,99.96,0,4.6,6.64,97.76
12-03-2024,Europe,Compute,218,254,99.68,0,4.6,6.64,97.76
12-03-2024,Europe,Storage,281,305,99.5,0,4.6,6.64,97.76
13-03-2024,India,Compute,234,282,99.88,0,4.6,6.64,97.76
13-03-2024,India,Storage,218,263,99.56,0,4.6,6.64,97.76
13-03-2024,US,Compute,149,207,99.95,0,4.6,6.64,97.76
13-03-2024,US,Storage,259,315,99.91,0,4.6,6.64,97.76
13-03-2024,Europe,Compute,201,240,99.86,0,4.6,6.64,97.76
13-03-2024,Europe,Storage,189,236,99.83,0,4.6,6.64,97.76
14-03-2024,India,Compute,228,251,99.64,0,4.6,6.64,97.76
14-03-2024,India,Storage,131,167,99.59,0,4.6,6.64,97.76
14-03-2024,US,Compute,162,200,99.64,0,4.6,6.64,97.76
14-03-2024,US,Storage,277,333,99.72,0,4.6,6.64,97.76
14-03-2024,Europe,Compute,218,260,99.68,0,4.6,6.64,97.76
14-03-2024,Europe,Storage,167,219,99.69,0,4.6,6.64,97.76
15-03-2024,India,Compute,194,228,99.74,0,4.6,6.64,97.76
15-03-2024,India,Storage,179,227,99.6,0,4.6,6.64,97.76
15-03-2024,US,Compute,216,270,99.93,0,4.6,6.64,97.76
15-03-2024,US,Storage,251,290,99.69,0,4.6,6.64,97.76
15-03-2024,Europe,Compute,161,193,99.95,0,4.6,6.64,97.76
15-03-2024,Europe,Storage,141,183,99.87,0,4.6,6.64,97.76
16-03-2024,India,Compute,103,126,99.98,0,4.6,6.64,97.76
16-03-2024,India,Storage,110,136,99.71,0,4.6,6.64,97.76
16-03-2024,US,Compute,179,199,99.77,0,4.6,6.64,97.76
16-03-2024,US,Storage,213,269,99.59,0,4.6,6.64,97.76
16-03-2024,Europe,Compute,193,235,99.81,0,4.6,6.64,97.76
16-03-2024,Europe,Storage,121,149,99.78,0,4.6,6.64,97.76
17-03-2024,India,Compute,223,254,99.67,1,4.6,6.64,97.76
17-03-2024,India,Storage,291,326,99.82,1,4.6,6.64,97.76
17-03-2024,US,Compute,223,258,99.61,1,4.6,6.64,97.76
17-03-2024,US,Storage,255,306,99.97,1,4.6,6.64,97.76
17-03-2024,Europe,Compute,236,259,99.66,1,4.6,6.64,97.76
17-03-2024,Europe,Storage,279,311,99.69,1,4.6,6.64,97.76
18-03-2024,India,Compute,100,158,99.98,0,4.6,6.64,97.76
18-03-2024,India,Storage,117,169,99.89,0,4.6,6.64,97.76
18-03-2024,US,Compute,182,240,99.76,0,4.6,6.64,97.76
18-03-2024,US,Storage,276,331,99.84,0,4.6,6.64,97.76
18-03-2024,Europe,Compute,132,187,99.58,0,4.6,6.64,97.76
18-03-2024,Europe,Storage,202,229,99.51,0,4.6,6.64,97.76
19-03-2024,India,Compute,259,308,99.81,0,4.6,6.64,97.76
19-03-2024,India,Storage,257,294,99.96,0,4.6,6.64,97.76
19-03-2024,US,Compute,109,146,99.51,0,4.6,6.64,97.76
19-03-2024,US,Storage,144,177,99.81,0,4.6,6.64,97.76
19-03-2024,Europe,Compute,173,216,99.7,0,4.6,6.64,97.76
19-03-2024,Europe,Storage,288,345,99.71,0,4.6,6.64,97.76
20-03-2024,India,Compute,115,147,99.6,0,4.6,6.64,97.76
20-03-2024,India,Storage,230,277,99.96,0,4.6,6.64,97.76
20-03-2024,US,Compute,244,266,99.72,0,4.6,6.64,97.76
20-03-2024,US,Storage,109,139,99.76,0,4.6,6.64,97.76
20-03-2024,Europe,Compute,126,155,99.55,0,4.6,6.64,97.76
20-03-2024,Europe,Storage,211,266,99.85,0,4.6,6.64,97.76
21-03-2024,India,Compute,238,273,99.83,0,4.6,6.64,97.76
21-03-2024,India,Storage,218,242,99.87,0,4.6,6.64,97.76
21-03-2024,US,Compute,207,237,99.89,0,4.6,6.64,97.76
21-03-2024,US,Storage,220,246,99.99,0,4.6,6.64,97.76
21-03-2024,Europe,Compute,268,299,99.75,0,4.6,6.64,97.76
21-03-2024,Europe,Storage,282,329,99.6,0,4.6,6.64,97.76
22-03-2024,India,Compute,243,268,99.67,0,4.6,6.64,97.76
22-03-2024,India,Storage,210,240,99.98,0,4.6,6.64,97.76
22-03-2024,US,Compute,278,318,99.95,0,4.6,6.64,97.76
22-03-2024,US,Storage,135,186,99.74,0,4.6,6.64,97.76
22-03-2024,Europe,Compute,204,235,99.9,0,4.6,6.64,97.76
22-03-2024,Europe,Storage,158,202,99.96,0,4.6,6.64,97.76
23-03-2024,India,Compute,137,193,99.86,0,4.6,6.64,97.76
23-03-2024,India,Storage,284,333,99.9,0,4.6,6.64,97.76
23-03-2024,US,Compute,104,154,99.67,0,4.6,6.64,97.76
23-03-2024,US,Storage,205,235,99.68,0,4.6,6.64,97.76
23-03-2024,Europe,Compute,153,208,99.95,0,4.6,6.64,97.76
23-03-2024,Europe,Storage,268,302,99.84,0,4.6,6.64,97.76
24-03-2024,India,Compute,108,164,99.98,1,4.6,6.64,97.76
24-03-2024,India,Storage,174,203,99.59,1,4.6,6.64,97.76
24-03-2024,US,Compute,120,178,99.61,1,4.6,6.64,97.76
24-03-2024,US,Storage,201,258,99.79,1,4.6,6.64,97.76
24-03-2024,Europe,Compute,208,263,99.95,1,4.6,6.64,97.76
24-03-2024,Europe,Storage,154,187,99.91,1,4.6,6.64,97.76
25-03-2024,India,Compute,127,161,99.78,0,4.6,6.64,97.76
25-03-2024,India,Storage,231,254,99.53,0,4.6,6.64,97.76
25-03-2024,US,Compute,271,296,99.88,0,4.6,6.64,97.76
25-03-2024,US,Storage,254,297,99.58,0,4.6,6.64,97.76
25-03-2024,Europe,Compute,262,308,99.6,0,4.6,6.64,97.76
25-03-2024,Europe,Storage,187,214,99.82,0,4.6,6.64,97.76
26-03-2024,India,Compute,164,219,99.76,0,4.6,6.64,97.76
26-03-2024,India,Storage,211,236,99.56,0,4.6,6.64,97.76
26-03-2024,US,Compute,250,286,99.86,0,4.6,6.64,97.76
26-03-2024,US,Storage,116,154,99.7,0,4.6,6.64,97.76
26-03-2024,Europe,Compute,252,286,99.76,0,4.6,6.64,97.76
26-03-2024,Europe,Storage,223,254,99.74,0,4.6,6.64,97.76
27-03-2024,India,Compute,119,167,99.93,0,4.6,6.64,97.76
27-03-2024,India,Storage,108,163,99.98,0,4.6,6.64,97.76
27-03-2024,US,Compute,233,257,99.85,0,4.6,6.64,97.76
27-03-2024,US,Storage,113,142,99.78,0,4.6,6.64,97.76
27-03-2024,Europe,Compute,121,162,99.77,0,4.6,6.64,97.76
27-03-2024,Europe,Storage,203,233,99.85,0,4.6,6.64,97.76
28-03-2024,India,Compute,174,209,99.71,0,4.6,6.64,97.76
28-03-2024,India,Storage,172,205,99.67,0,4.6,6.64,97.76
28-03-2024,US,Compute,197,240,99.84,0,4.6,6.64,97.76
28-03-2024,US,Storage,220,258,99.55,0,4.6,6.64,97.76
28-03-2024,Europe,Compute,175,209,99.74,0,4.6,6.64,97.76
28-03-2024,Europe,Storage,178,207,99.79,0,4.6,6.64,97.76
29-03-2024,India,Compute,207,232,99.72,0,4.6,6.64,97.76
29-03-2024,India,Storage,294,322,99.55,0,4.6,6.64,97.76
29-03-2024,US,Compute,123,173,99.8,0,4.6,6.64,97.76
29-03-2024,US,Storage,164,187,99.73,0,4.6,6.64,97.76
29-03-2024,Europe,Compute,167,209,99.88,0,4.6,6.64,97.76
29-03-2024,Europe,Storage,183,212,99.83,0,4.6,6.64,97.76
30-03-2024,India,Compute,150,188,99.61,0,4.6,6.64,97.76
30-03-2024,India,Storage,141,183,99.62,0,4.6,6.64,97.76
30-03-2024,US,Compute,164,184,99.91,0,4.6,6.64,97.76
30-03-2024,US,Storage,298,321,99.83,0,4.6,6.64,97.76
30-03-2024,Europe,Compute,175,210,99.68,0,4.6,6.64,97.76
30-03-2024,Europe,Storage,102,148,99.87,0,4.6,6.64,97.76
31-03-2024,India,Compute,175,231,99.9,1,4.6,6.64,97.76
31-03-2024,India,Storage,171,227,99.81,1,4.6,6.64,97.76
31-03-2024,US,Compute,124,165,99.94,1,4.6,6.64,97.76
31-03-2024,US,Storage,203,252,99.8,1,4.6,6.64,97.76
31-03-2024,Europe,Compute,111,144,99.76,1,4.6,6.64,97.76
31-03-2024,Europe,Storage,288,308,99.84,1,4.6,6.64,97.76
01-04-2024,India,Compute,180,205,99.7,0,6.49,4.25,105.6
01-04-2024,India,Storage,287,312,99.53,0,6.49,4.25,105.6
01-04-2024,US,Compute,130,183,99.87,0,6.49,4.25,105.6
01-04-2024,US,Storage,277,333,99.63,0,6.49,4.25,105.6
01-04-2024,Europe,Compute,183,212,99.57,0,6.49,4.25,105.6
01-04-2024,Europe,Storage,208,248,99.66,0,6.49,4.25,105.6
02-04-2024,India,Compute,133,190,99.55,0,6.49,4.25,105.6
02-04-2024,India,Storage,172,231,99.61,0,6.49,4.25,105.6
02-04-2024,US,Compute,117,171,99.86,0,6.49,4.25,105.6
02-04-2024,US,Storage,109,163,99.78,0,6.49,4.25,105.6
02-04-2024,Europe,Compute,208,242,99.69,0,6.49,4.25,105.6
02-04-2024,Europe,Storage,188,219,99.99,0,6.49,4.25,105.6
03-04-2024,India,Compute,156,201,99.68,0,6.49,4.25,105.6
03-04-2024,India,Storage,130,185,99.91,0,6.49,4.25,105.6
03-04-2024,US,Compute,176,213,99.56,0,6.49,4.25,105.6
03-04-2024,US,Storage,204,232,99.6,0,6.49,4.25,105.6
03-04-2024,Europe,Compute,207,263,99.89,0,6.49,4.25,105.6
03-04-2024,Europe,Storage,259,300,99.91,0,6.49,4.25,105.6
04-04-2024,India,Compute,260,283,99.85,0,6.49,4.25,105.6
04-04-2024,India,Storage,112,161,99.65,0,6.49,4.25,105.6
04-04-2024,US,Compute,155,198,99.53,0,6.49,4.25,105.6
04-04-2024,US,Storage,265,285,99.98,0,6.49,4.25,105.6
04-04-2024,Europe,Compute,112,152,99.54,0,6.49,4.25,105.6
04-04-2024,Europe,Storage,141,171,99.78,0,6.49,4.25,105.6
05-04-2024,India,Compute,132,165,99.89,0,6.49,4.25,105.6
05-04-2024,India,Storage,113,143,99.93,0,6.49,4.25,105.6
05-04-2024,US,Compute,268,288,99.97,0,6.49,4.25,105.6
05-04-2024,US,Storage,205,243,99.65,0,6.49,4.25,105.6
05-04-2024,Europe,Compute,144,168,99.66,0,6.49,4.25,105.6
05-04-2024,Europe,Storage,208,263,99.59,0,6.49,4.25,105.6
06-04-2024,India,Compute,261,304,99.81,0,6.49,4.25,105.6
06-04-2024,India,Storage,136,190,99.98,0,6.49,4.25,105.6
06-04-2024,US,Compute,127,155,99.78,0,6.49,4.25,105.6
06-04-2024,US,Storage,174,202,99.7,0,6.49,4.25,105.6
06-04-2024,Europe,Compute,100,135,99.94,0,6.49,4.25,105.6
06-04-2024,Europe,Storage,254,285,99.82,0,6.49,4.25,105.6
07-04-2024,India,Compute,218,248,99.97,1,6.49,4.25,105.6
07-04-2024,India,Storage,226,259,99.69,1,6.49,4.25,105.6
07-04-2024,US,Compute,257,286,99.73,1,6.49,4.25,105.6
07-04-2024,US,Storage,183,241,99.91,1,6.49,4.25,105.6
07-04-2024,Europe,Compute,120,165,99.56,1,6.49,4.25,105.6
07-04-2024,Europe,Storage,259,280,99.53,1,6.49,4.25,105.6
08-04-2024,India,Compute,120,142,99.66,0,6.49,4.25,105.6
08-04-2024,India,Storage,236,275,99.76,0,6.49,4.25,105.6
08-04-2024,US,Compute,293,322,99.72,0,6.49,4.25,105.6
08-04-2024,US,Storage,234,292,99.82,0,6.49,4.25,105.6
08-04-2024,Europe,Compute,216,264,99.98,0,6.49,4.25,105.6
08-04-2024,Europe,Storage,246,272,99.74,0,6.49,4.25,105.6
09-04-2024,India,Compute,144,176,99.7,0,6.49,4.25,105.6
09-04-2024,India,Storage,155,209,99.87,0,6.49,4.25,105.6
09-04-2024,US,Compute,157,185,99.95,0,6.49,4.25,105.6
09-04-2024,US,Storage,289,326,99.91,0,6.49,4.25,105.6
09-04-2024,Europe,Compute,136,163,99.63,0,6.49,4.25,105.6
09-04-2024,Europe,Storage,190,241,99.95,0,6.49,4.25,105.6
10-04-2024,India,Compute,219,267,99.71,0,6.49,4.25,105.6
10-04-2024,India,Storage,260,303,99.82,0,6.49,4.25,105.6
10-04-2024,US,Compute,298,335,99.89,0,6.49,4.25,105.6
10-04-2024,US,Storage,129,179,99.66,0,6.49,4.25,105.6
10-04-2024,Europe,Compute,118,159,99.55,0,6.49,4.25,105.6
10-04-2024,Europe,Storage,135,180,99.55,0,6.49,4.25,105.6
11-04-2024,India,Compute,161,213,99.86,0,6.49,4.25,105.6
11-04-2024,India,Storage,233,282,99.62,0,6.49,4.25,105.6
11-04-2024,US,Compute,294,348,99.65,0,6.49,4.25,105.6
11-04-2024,US,Storage,296,324,99.95,0,6.49,4.25,105.6
11-04-2024,Europe,Compute,266,303,99.89,0,6.49,4.25,105.6
11-04-2024,Europe,Storage,261,308,99.51,0,6.49,4.25,105.6
12-04-2024,India,Compute,209,260,99.93,0,6.49,4.25,105.6
12-04-2024,India,Storage,166,218,99.81,0,6.49,4.25,105.6
12-04-2024,US,Compute,248,287,99.7,0,6.49,4.25,105.6
12-04-2024,US,Storage,111,139,99.84,0,6.49,4.25,105.6
12-04-2024,Europe,Compute,195,223,99.69,0,6.49,4.25,105.6
12-04-2024,Europe,Storage,152,203,99.76,0,6.49,4.25,105.6
13-04-2024,India,Compute,299,326,99.78,0,6.49,4.25,105.6
13-04-2024,India,Storage,147,178,99.73,0,6.49,4.25,105.6
13-04-2024,US,Compute,216,236,99.84,0,6.49,4.25,105.6
13-04-2024,US,Storage,124,177,99.7,0,6.49,4.25,105.6
13-04-2024,Europe,Compute,274,319,99.88,0,6.49,4.25,105.6
13-04-2024,Europe,Storage,267,326,99.71,0,6.49,4.25,105.6
14-04-2024,India,Compute,204,260,99.97,1,6.49,4.25,105.6
14-04-2024,India,Storage,154,194,99.85,1,6.49,4.25,105.6
14-04-2024,US,Compute,138,177,99.93,1,6.49,4.25,105.6
14-04-2024,US,Storage,233,273,99.59,1,6.49,4.25,105.6
14-04-2024,Europe,Compute,241,266,99.86,1,6.49,4.25,105.6
14-04-2024,Europe,Storage,129,157,99.77,1,6.49,4.25,105.6
15-04-2024,India,Compute,288,327,99.62,0,6.49,4.25,105.6
15-04-2024,India,Storage,136,182,99.69,0,6.49,4.25,105.6
15-04-2024,US,Compute,200,255,99.52,0,6.49,4.25,105.6
